Date,Time,Ptch(rad),Roll(rad),Yaw(rad),FM,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),GPS,GSpd(kmh),Hdg(@),Alt(m),Sats,RxBt(V),Curr(A),Capa(mAh),Rud,Ele,Thr,Ail,S1,S2,SA,SB,SC,SD,SF,SH,LSW,TxBat(V)
2019-01-13,13:55:27.260,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,,0.0,0.00,0,0,0.0,0.0,0,-1,-2,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.7
2019-01-13,13:55:28.250,0.00,0.00,0.00,0,0,0,0,0,1,100,0,0,0,,0.0,0.00,0,0,0.0,0.0,0,0,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.7
2019-01-13,13:55:29.250,0.00,0.00,0.00,0,0,0,0,0,1,100,0,0,0,,0.0,0.00,0,0,0.0,0.0,0,-1,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.7
2019-01-13,13:55:30.250,0.00,0.00,0.00,0,0,0,0,0,1,100,0,0,0,,0.0,0.00,0,0,0.0,0.0,0,0,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.7
2019-01-13,13:55:31.250,0.00,0.00,0.00,0,0,0,0,0,1,100,0,0,0,,0.0,0.00,0,0,0.0,0.0,0,0,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.7
2019-01-13,13:55:32.250,0.00,0.00,0.00,0,0,0,0,0,1,100,0,0,0,,0.0,0.00,0,0,0.0,0.0,0,0,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.7
2019-01-13,13:55:33.250,0.00,0.00,0.00,0,0,0,0,0,1,100,0,0,0,,0.0,0.00,0,0,0.0,0.0,0,0,-2,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.7
2019-01-13,13:55:34.250,0.00,0.00,0.00,0,0,0,0,0,1,100,0,0,0,,0.0,0.00,0,0,0.0,0.0,0,0,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:55:35.250,0.00,0.00,0.00,0,0,0,0,0,1,100,0,0,0,,0.0,0.00,0,0,0.0,0.0,0,0,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:55:36.250,0.00,0.00,0.00,0,0,0,0,0,1,100,0,0,0,,0.0,0.00,0,0,0.0,0.0,0,0,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:55:37.250,0.00,0.00,0.00,0,0,0,0,0,1,100,0,0,0,,0.0,0.00,0,0,0.0,0.0,0,0,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:55:38.250,0.00,0.00,0.00,0,0,0,0,0,1,100,0,0,0,,0.0,0.00,0,0,0.0,0.0,0,0,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:55:39.250,0.00,0.00,0.00,0,0,0,0,0,1,100,0,0,0,,0.0,0.00,0,0,0.0,0.0,0,0,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:55:40.250,0.00,0.00,0.00,0,0,0,0,0,1,100,0,0,0,,0.0,0.00,0,0,0.0,0.0,0,-1,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:55:41.250,0.00,0.00,0.00,0,0,0,0,0,1,100,0,0,0,,0.0,0.00,0,0,0.0,0.0,0,0,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:55:42.250,0.00,0.00,0.00,0,32,32,100,72,2,25,27,100,69,,0.0,0.00,0,0,0.0,0.0,0,0,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:55:43.250,0.00,0.00,0.00,0,31,31,100,76,2,25,28,100,68,,0.0,0.00,0,0,0.0,0.0,0,-1,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:55:44.250,0.00,0.00,0.00,0,28,28,100,79,2,25,25,100,72,,0.0,0.00,0,0,0.0,0.0,0,0,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:55:45.250,-0.04,0.04,0.00,0,29,29,100,78,2,25,26,100,69,,0.0,0.00,0,0,0.2,0.0,0,0,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:55:46.250,-0.04,0.06,0.00,0,30,30,100,75,2,25,25,100,72,,0.0,0.00,0,0,4.8,0.0,0,-1,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:55:47.250,-0.04,0.05,0.00,0,29,29,100,78,2,25,25,100,70,,0.0,0.00,0,0,10.1,0.0,0,0,-2,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:55:48.250,-0.04,0.05,0.00,0,29,29,100,78,2,25,27,100,69,,0.0,0.00,0,0,14.4,0.0,0,0,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:55:49.250,-0.04,0.06,0.00,0,29,29,100,76,2,25,25,100,69,,0.0,0.00,0,0,16.4,0.0,0,0,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:55:50.250,-0.04,0.06,0.00,0,29,29,100,74,2,25,26,100,69,,0.0,0.00,0,0,16.4,0.0,0,0,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.5
2019-01-13,13:55:51.250,-0.04,0.06,0.00,0,29,29,100,71,2,25,25,100,70,,0.0,0.00,0,0,17.3,0.0,0,0,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.5
2019-01-13,13:55:52.250,-0.05,0.06,0.00,0,29,29,100,73,2,25,26,100,69,,0.0,0.00,0,0,17.3,0.0,0,0,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.5
2019-01-13,13:55:53.250,-0.05,0.06,0.00,0,29,29,100,71,2,25,26,100,70,,0.0,0.00,0,0,17.1,0.0,0,0,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.5
2019-01-13,13:55:54.250,-0.05,0.06,0.00,0,28,28,100,76,2,25,25,100,68,,0.0,0.00,0,0,16.9,0.0,0,0,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.5
2019-01-13,13:55:55.250,-0.05,0.06,0.00,0,31,31,100,65,2,25,27,100,69,,0.0,0.00,0,0,16.7,0.0,0,0,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.5
2019-01-13,13:55:56.250,-0.05,0.06,0.00,0,30,30,100,69,2,25,27,100,68,,0.0,0.00,0,0,16.7,0.0,0,0,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.5
2019-01-13,13:55:57.250,-0.05,0.06,0.00,0,30,30,100,69,2,25,27,100,69,,0.0,0.00,0,0,16.6,0.0,0,0,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.5
2019-01-13,13:55:58.250,-0.05,-0.05,0.05,0,24,24,100,82,2,25,22,99,74,,0.0,0.00,0,0,16.6,0.0,0,0,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:55:59.250,-0.10,-0.44,0.13,0,28,28,100,72,2,25,24,100,69,,0.0,0.00,0,0,16.6,0.0,0,0,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:56:00.250,-0.10,-0.44,0.13,0,29,29,100,74,2,25,25,100,70,,0.0,0.00,0,0,16.6,0.0,0,0,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:56:01.250,-0.05,0.05,0.00,0,29,29,100,75,2,25,25,100,69,,0.0,0.00,0,0,16.6,0.0,0,0,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:56:02.250,-0.06,0.06,0.00,0,29,29,100,71,2,25,26,100,71,,0.0,0.00,0,0,16.6,0.0,0,0,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:56:03.250,-0.06,0.08,-0.27,0,29,29,100,76,2,25,26,100,70,,0.0,0.00,0,0,16.6,0.0,0,0,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:56:04.250,-0.05,0.05,-0.27,0,29,29,100,68,2,25,25,100,70,,0.0,0.00,0,0,16.6,0.0,0,0,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:56:05.250,-0.05,0.04,-0.27,0,29,29,100,73,2,25,24,100,72,,0.0,0.00,0,0,16.6,0.0,0,0,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:56:06.250,-0.05,0.04,-0.27,0,29,29,100,72,2,25,26,100,72,,0.0,0.00,0,0,16.6,0.0,0,0,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:56:07.250,-0.04,0.04,-0.28,0,30,30,100,81,1,100,26,14,71,,0.0,0.00,0,0,16.6,0.0,0,-1,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:56:08.250,-0.04,0.04,-0.28,0,30,30,100,81,1,100,26,0,71,,0.0,0.00,0,0,16.6,0.0,0,0,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:56:09.250,-0.04,0.04,-0.28,0,30,30,100,81,1,100,26,0,71,,0.0,0.00,0,0,16.6,0.0,0,0,-2,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:56:10.250,-0.04,0.04,-0.28,0,30,30,100,81,1,100,26,0,71,,0.0,0.00,0,0,16.6,0.0,0,0,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:56:11.250,-0.04,0.04,-0.28,0,30,30,100,81,1,100,26,0,71,,0.0,0.00,0,0,16.6,0.0,0,-1,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:56:12.250,-0.04,0.04,-0.28,0,30,30,100,81,1,100,26,0,71,,0.0,0.00,0,0,16.6,0.0,0,-1,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:56:13.250,-0.04,0.04,-0.28,0,30,30,100,81,1,100,26,0,71,,0.0,0.00,0,0,16.6,0.0,0,0,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:56:14.250,-0.04,0.04,-0.28,0,30,30,0,0,1,100,26,0,71,,0.0,0.00,0,0,16.6,0.0,0,-1,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:56:15.250,-0.04,0.04,-0.28,0,30,30,0,0,1,100,26,0,71,,0.0,0.00,0,0,16.6,0.0,0,0,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:56:16.250,-0.04,0.04,-0.28,0,30,30,0,0,1,100,26,0,71,,0.0,0.00,0,0,16.6,0.0,0,-1,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:56:17.250,-0.04,0.04,-0.28,0,30,30,0,0,1,100,26,0,71,,0.0,0.00,0,0,16.6,0.0,0,0,-2,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:56:18.250,-0.04,0.04,-0.28,0,30,30,0,0,1,100,26,0,71,,0.0,0.00,0,0,16.6,0.0,0,0,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:56:19.250,-0.04,0.04,-0.28,0,30,30,0,0,1,100,26,0,71,,0.0,0.00,0,0,16.6,0.0,0,0,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:56:20.250,-0.04,0.04,-0.28,0,30,30,0,0,1,100,26,0,71,,0.0,0.00,0,0,16.6,0.0,0,-1,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:56:21.250,-0.04,0.04,-0.28,0,30,30,0,0,1,100,26,0,71,,0.0,0.00,0,0,16.6,0.0,0,-1,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:56:22.250,-0.04,0.04,-0.28,0,30,30,0,0,1,100,26,0,71,,0.0,0.00,0,0,16.6,0.0,0,0,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:56:23.250,-0.04,0.04,-0.28,0,30,30,0,0,1,100,26,0,71,,0.0,0.00,0,0,16.6,0.0,0,0,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:56:24.250,-0.04,0.04,-0.28,0,30,30,0,0,1,100,26,0,71,,0.0,0.00,0,0,16.6,0.0,0,-1,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:56:25.250,-0.04,0.04,-0.28,0,30,30,0,0,1,100,26,0,71,,0.0,0.00,0,0,16.6,0.0,0,0,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:56:26.250,-0.04,0.04,-0.28,0,30,30,0,0,1,100,26,0,71,,0.0,0.00,0,0,16.6,0.0,0,0,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:56:27.250,-0.04,0.04,-0.28,0,30,30,0,0,1,100,26,0,71,,0.0,0.00,0,0,16.6,0.0,0,0,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:56:28.250,-0.04,0.04,-0.28,0,30,30,0,0,1,100,26,0,71,,0.0,0.00,0,0,16.6,0.0,0,0,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:56:29.250,-0.04,0.04,-0.28,0,30,30,0,0,1,100,26,0,71,,0.0,0.00,0,0,16.6,0.0,0,0,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:56:30.250,-0.04,0.04,-0.28,0,30,30,0,0,1,100,26,0,71,,0.0,0.00,0,0,16.6,0.0,0,0,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:56:31.250,-0.04,0.04,-0.28,0,30,30,0,0,1,100,26,0,71,,0.0,0.00,0,0,16.6,0.0,0,0,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:56:32.250,-0.04,0.04,-0.28,0,30,30,0,0,1,100,26,0,71,,0.0,0.00,0,0,16.6,0.0,0,0,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:56:33.250,-0.04,0.04,-0.28,0,30,30,0,0,1,100,26,0,71,,0.0,0.00,0,0,16.6,0.0,0,0,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:56:34.250,-0.04,0.04,-0.28,0,30,30,0,0,1,100,26,0,71,,0.0,0.00,0,0,16.6,0.0,0,-1,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:56:35.250,-0.04,0.04,-0.28,0,30,30,0,0,1,100,26,0,71,,0.0,0.00,0,0,16.6,0.0,0,-1,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:56:36.250,-0.04,0.04,-0.28,0,30,30,0,0,1,100,26,0,71,,0.0,0.00,0,0,16.6,0.0,0,0,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:56:37.250,-0.04,0.04,-0.28,0,30,30,0,0,1,100,26,0,71,,0.0,0.00,0,0,16.6,0.0,0,0,-2,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:56:38.250,-0.04,0.04,-0.28,0,30,30,0,0,1,100,26,0,71,,0.0,0.00,0,0,16.6,0.0,0,0,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:56:39.250,-0.04,0.04,-0.28,0,30,30,0,0,1,100,26,0,71,,0.0,0.00,0,0,16.6,0.0,0,0,-2,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:56:40.250,-0.04,0.04,-0.28,0,30,30,0,0,1,100,26,0,71,,0.0,0.00,0,0,16.6,0.0,0,0,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:56:41.250,-0.04,0.04,-0.28,0,30,30,0,0,1,100,26,0,71,,0.0,0.00,0,0,16.6,0.0,0,-1,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:56:42.250,-0.04,0.04,-0.28,0,30,30,0,0,1,100,26,0,71,,0.0,0.00,0,0,16.6,0.0,0,0,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:56:43.250,-0.04,0.04,-0.28,0,30,30,0,0,1,100,26,0,71,,0.0,0.00,0,0,16.6,0.0,0,0,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:56:44.250,-0.04,0.04,-0.28,0,30,30,0,0,1,100,26,0,71,,0.0,0.00,0,0,16.6,0.0,0,0,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:56:45.250,-0.04,0.04,-0.28,0,30,30,0,0,1,100,26,0,71,,0.0,0.00,0,0,16.6,0.0,0,0,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:56:46.250,-0.04,0.04,-0.28,0,30,30,0,0,1,100,26,0,71,,0.0,0.00,0,0,16.6,0.0,0,0,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:56:47.250,-0.04,0.04,-0.28,0,30,30,0,0,1,100,26,0,71,,0.0,0.00,0,0,16.6,0.0,0,-1,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:56:48.250,-0.04,0.04,-0.28,0,30,30,0,0,1,100,26,0,71,,0.0,0.00,0,0,16.6,0.0,0,0,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:56:49.250,-0.04,0.04,-0.28,0,30,30,0,0,1,100,26,0,71,,0.0,0.00,0,0,16.6,0.0,0,0,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:56:50.250,-0.04,0.04,-0.28,0,30,30,0,0,1,100,26,0,71,,0.0,0.00,0,0,16.6,0.0,0,0,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:56:51.250,-0.04,0.04,-0.28,0,30,30,0,0,1,100,26,0,71,,0.0,0.00,0,0,16.6,0.0,0,0,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:56:52.250,-0.04,0.04,-0.28,0,30,30,0,0,1,100,26,0,71,,0.0,0.00,0,0,16.6,0.0,0,0,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:56:53.250,-0.04,0.04,-0.28,0,30,30,0,0,1,100,26,0,71,,0.0,0.00,0,0,16.6,0.0,0,0,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:56:54.250,-0.04,0.04,-0.28,0,30,30,0,0,1,100,26,0,71,,0.0,0.00,0,0,16.6,0.0,0,0,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:56:55.250,-0.04,0.04,-0.28,0,30,30,0,0,1,100,26,0,71,,0.0,0.00,0,0,16.6,0.0,0,0,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:56:56.250,-0.04,0.04,-0.28,0,30,30,0,0,1,100,26,0,71,,0.0,0.00,0,0,16.6,0.0,0,0,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:56:57.250,-0.04,0.04,-0.28,0,30,30,0,0,1,100,26,0,71,,0.0,0.00,0,0,16.6,0.0,0,0,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:56:58.250,-0.04,0.04,-0.28,0,30,30,0,0,1,100,26,0,71,,0.0,0.00,0,0,16.6,0.0,0,-1,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:56:59.250,-0.04,0.04,-0.28,0,30,30,0,0,1,100,26,0,71,,0.0,0.00,0,0,16.6,0.0,0,0,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:57:00.250,-0.04,0.04,-0.28,0,30,30,0,0,1,100,26,0,71,,0.0,0.00,0,0,16.6,0.0,0,-1,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:57:01.250,-0.04,0.04,-0.28,0,30,30,0,0,1,100,26,0,71,,0.0,0.00,0,0,16.6,0.0,0,0,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:57:02.250,-0.04,0.04,-0.28,0,30,30,0,0,1,100,26,0,71,,0.0,0.00,0,0,16.6,0.0,0,-1,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:57:03.250,-0.04,0.04,-0.28,0,30,30,0,0,1,100,26,0,71,,0.0,0.00,0,0,16.6,0.0,0,0,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:57:04.250,-0.04,0.04,-0.28,0,30,30,0,0,1,100,26,0,71,,0.0,0.00,0,0,16.6,0.0,0,0,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:57:05.250,-0.04,0.04,-0.28,0,30,30,0,0,1,100,26,0,71,,0.0,0.00,0,0,16.6,0.0,0,0,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:57:06.250,-0.04,0.04,-0.28,0,30,30,0,0,1,100,26,0,71,,0.0,0.00,0,0,16.6,0.0,0,0,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:57:07.250,-0.04,0.04,-0.28,0,45,45,100,61,2,25,45,100,50,,0.0,0.00,0,0,16.6,0.0,0,-1,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:57:08.260,-0.04,0.04,-0.28,0,49,49,100,53,2,25,49,100,44,,0.0,0.00,0,0,16.6,0.0,0,-1,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:57:09.260,-0.04,0.04,-0.28,0,46,46,100,58,2,25,46,100,48,,0.0,0.00,0,0,16.6,0.0,0,0,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:57:10.260,-0.05,0.06,0.00,0,45,45,100,60,2,25,45,100,50,,0.0,0.00,0,0,0.6,0.0,0,0,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:57:11.260,-0.07,0.07,0.00,0,43,43,100,62,2,25,42,100,53,,0.0,0.00,0,0,5.3,0.0,0,-1,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:57:12.260,-0.06,0.07,0.00,0,42,42,100,62,2,25,43,100,53,,0.0,0.00,0,0,10.9,0.0,0,0,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:57:13.260,-0.06,0.07,0.00,0,46,46,100,51,2,25,45,100,52,,0.0,0.00,0,0,14.6,0.0,0,0,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:57:14.260,-0.07,0.07,0.01,0,44,44,100,56,2,25,44,100,51,,0.0,0.00,0,0,16.7,0.0,0,-1,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:57:15.260,-0.06,0.07,0.01,0,46,46,100,59,2,25,43,99,52,,0.0,0.00,0,0,16.7,0.0,0,-1,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:57:16.260,-0.07,0.07,0.01,0,47,47,100,55,2,25,44,100,51,,0.0,0.00,0,0,17.3,0.0,0,0,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:57:17.260,-0.07,0.07,0.02,0,46,46,100,55,2,25,44,100,53,,0.0,0.00,0,0,17.3,0.0,0,0,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:57:18.260,-0.07,0.07,0.02,0,43,43,100,62,2,25,43,100,53,,0.0,0.00,0,0,17.1,0.0,0,-1,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:57:19.260,-0.07,0.07,0.02,0,43,43,100,58,2,25,41,100,55,,0.0,0.00,0,0,16.9,0.0,0,0,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
2019-01-13,13:57:20.260,-0.07,0.07,0.02,0,43,43,100,58,2,25,42,100,53,,0.0,0.00,0,0,16.7,0.0,0,0,-1,-1024,2,-444,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000000,7.4
